POLICY_ID,POLICY_IS_RENEWED,POLICY_IS_RENEWED_PROBABILITY
17382,0,0.7245103716850281
17384,1,0.38297659158706665
17385,1,0.2560160756111145
17387,0,0.6453573107719421
17388,0,0.5823219418525696
17389,1,0.2002488076686859
17390,1,0.4150238633155823
17392,0,0.7450191378593445
17393,1,0.1377539038658142
17399,0,0.6979435682296753
17401,0,0.7322801947593689
17403,1,0.43352222442626953
17414,0,0.6054086089134216
17418,0,0.5489650368690491
17422,0,0.6865571737289429
17424,1,0.26426398754119873
17427,0,0.5125584602355957
17432,0,0.5838053226470947
17438,0,0.6826663017272949
17443,0,0.7060942649841309
17444,0,0.7537986040115356
17445,1,0.2112569659948349
17459,1,0.4439186155796051
17464,0,0.5248039960861206
17467,1,0.21863651275634766
17469,0,0.6130657196044922
17481,0,0.6501941084861755
17491,0,0.5479820966720581
17492,0,0.7413050532341003
17493,0,0.6225157380104065
17502,0,0.6323806047439575
17511,0,0.6968796253204346
17515,0,0.6142054796218872
17520,0,0.7114953398704529
17522,1,0.34488558769226074
17527,0,0.565190315246582
17531,0,0.6539170145988464
17539,0,0.7185494303703308
17547,0,0.5413673520088196
17550,1,0.31124162673950195
17563,0,0.590641438961029
17575,1,0.28437623381614685
17578,0,0.5246756672859192
17579,0,0.6764275431632996
17590,0,0.5602036118507385
17594,0,0.7356398701667786
17598,1,0.48403820395469666
17599,0,0.6867997050285339
17609,1,0.1943204402923584
17611,1,0.2405725121498108
17619,0,0.6611271500587463
17621,0,0.6656022071838379
17622,0,0.6358476281166077
17627,0,0.6964669227600098
17633,0,0.7071142196655273
17639,0,0.5918755531311035
17645,0,0.7356653809547424
17668,0,0.6149358749389648
17672,1,0.2156127393245697
17679,1,0.4420601725578308
17681,1,0.20852932333946228
17688,0,0.6756465435028076
17693,1,0.13404133915901184
17696,1,0.4911133646965027
17703,0,0.7409309148788452
17708,1,0.3272945284843445
17725,1,0.40684837102890015
17728,1,0.4157837927341461
17738,1,0.31317952275276184
17740,0,0.6611271500587463
17744,1,0.38110464811325073
17745,0,0.5371361970901489
17751,1,0.3183128535747528
17759,0,0.5879406929016113
17762,0,0.6776070594787598
17764,0,0.7242882251739502
17775,0,0.7327214479446411
17776,0,0.6867997050285339
17788,1,0.24215614795684814
17790,0,0.6010404229164124
17796,0,0.71583092212677
17800,1,0.30054593086242676
17804,0,0.7314720749855042
17809,0,0.5150755643844604
17811,1,0.3153626322746277
17812,0,0.6847992539405823
17821,1,0.2810767889022827
17831,0,0.5613572001457214
17838,1,0.4098888635635376
17840,1,0.08556026220321655
17849,1,0.16598807275295258
17856,1,0.20252293348312378
17860,0,0.5727800130844116
17862,0,0.5319947004318237
17870,0,0.5237389802932739
17907,0,0.6082209348678589
17908,0,0.7057511806488037
17912,0,0.7304947972297668
17920,1,0.23489251732826233
17923,0,0.722836434841156
17928,0,0.7126137614250183
17935,0,0.7310692667961121
17946,1,0.23556053638458252
17947,0,0.700203537940979
17949,0,0.6541993021965027
17965,0,0.6389108896255493
17968,0,0.7247855067253113
17973,0,0.6938183307647705
17981,1,0.3058096468448639
17984,0,0.7350298762321472
17986,1,0.40356871485710144
17988,0,0.7548736929893494
17990,1,0.3432037830352783
17992,0,0.5769045352935791
17995,0,0.7271426916122437
18000,0,0.503899097442627
18005,0,0.6719089150428772
18018,1,0.4439186155796051
18019,1,0.39094609022140503
18020,1,0.24612405896186829
18021,1,0.2587573528289795
18022,1,0.2682065963745117
18028,1,0.1522464007139206
18030,0,0.5125278234481812
18033,1,0.48993173241615295
18040,0,0.5188766717910767
18045,0,0.6881216764450073
18046,0,0.6846590638160706
18048,0,0.7523261904716492
18049,0,0.7413985729217529
18051,1,0.18354052305221558
18062,0,0.6153178811073303
18063,1,0.3168222904205322
18065,0,0.7074345946311951
18071,0,0.6050463318824768
18074,0,0.7324413061141968
18078,0,0.7202863097190857
18079,1,0.12550966441631317
18083,0,0.7327214479446411
18084,1,0.37390148639678955
18087,0,0.6979435682296753
18091,1,0.0849493145942688
18095,0,0.7124946117401123
18098,0,0.7201964855194092
18104,0,0.565190315246582
18106,0,0.6306717991828918
18114,1,0.1633453518152237
18123,1,0.35536354780197144
18128,1,0.44415268301963806
18141,0,0.635509192943573
18145,1,0.40684837102890015
18149,0,0.7668572068214417
18153,1,0.33627188205718994
18167,0,0.7382119297981262
18170,1,0.4387454688549042
18178,0,0.5876032114028931
18180,0,0.6611271500587463
18184,0,0.7381173968315125
18203,1,0.33416837453842163
18211,0,0.5671635270118713
18213,1,0.32219627499580383
18214,0,0.6072356700897217
18215,0,0.6804987192153931
18217,0,0.5786423087120056
18230,0,0.72383052110672
18235,0,0.656234860420227
18236,1,0.37470972537994385
18239,1,0.20334425568580627
18243,0,0.5736514329910278
18246,0,0.7224949598312378
18247,1,0.2876114547252655
18250,0,0.5760419368743896
18252,1,0.40593504905700684
18253,0,0.7084903717041016
18259,1,0.3022763431072235
18260,1,0.25820910930633545
18269,0,0.7245103716850281
18270,0,0.6985635161399841
18275,0,0.7185494303703308
18282,0,0.7108545303344727
18283,0,0.6922841668128967
18286,1,0.2995322644710541
18288,1,0.17453093826770782
18292,1,0.3023020625114441
18294,1,0.1634415239095688
18299,1,0.3441586196422577
18302,0,0.6780096292495728
18306,1,0.20521235466003418
18313,0,0.5745962858200073
18322,1,0.38092750310897827
18324,1,0.3224112391471863
18326,0,0.7276384830474854
18331,1,0.45040419697761536
18333,0,0.5914704203605652
18337,0,0.605528712272644
18339,0,0.5430581569671631
18341,0,0.6993635296821594
18355,1,0.3959287405014038
18360,0,0.6900606751441956
18362,0,0.501693069934845
18374,0,0.635509192943573
18375,0,0.6590614318847656
18382,1,0.33097517490386963
18397,1,0.2279500663280487
18401,1,0.4878726303577423
18404,1,0.4787980020046234
18405,0,0.6749124526977539
18406,0,0.7242882251739502
18415,1,0.39023298025131226
18424,1,0.4255885183811188
18425,1,0.17578577995300293
18439,0,0.6297120451927185
18443,0,0.7475923299789429
18448,1,0.41313064098358154
18455,0,0.7486192584037781
18461,1,0.2209092527627945
18466,1,0.37332579493522644
18470,0,0.7324413061141968
18473,1,0.4017731547355652
18474,0,0.7027130722999573
18477,0,0.6606149077415466
18494,0,0.6900606751441956
18496,1,0.18831920623779297
18505,0,0.6636660695075989
18509,0,0.7549208402633667
18514,1,0.2809121906757355
18534,0,0.7423994541168213
18541,0,0.5182032585144043
18543,0,0.7196092009544373
18553,1,0.31044626235961914
18554,0,0.5033572912216187
18558,1,0.17823627591133118
18560,0,0.5009673833847046
18568,0,0.7396379113197327
18570,0,0.6746217012405396
18575,0,0.7394170165061951
18589,0,0.4982316792011261
18590,0,0.5336642861366272
18591,0,0.668851912021637
18592,1,0.4691244661808014
18598,0,0.5618573427200317
18599,1,0.3898463249206543
18604,1,0.4641251266002655
18617,0,0.6685551404953003
18627,1,0.37268513441085815
18636,1,0.48183342814445496
18642,0,0.6785374879837036
18653,0,0.6871927380561829
18658,0,0.5052115321159363
18667,0,0.7246177196502686
18670,0,0.7206278443336487
18689,0,0.5398338437080383
18690,1,0.19567136466503143
18694,0,0.5749754905700684
18707,0,0.5032992362976074
18717,1,0.19362030923366547
18719,0,0.7600335478782654
18724,0,0.6056767702102661
18726,0,0.7306566834449768
18729,1,0.3579849302768707
18730,0,0.5767506957054138
18732,0,0.706990122795105
18734,1,0.4890812337398529
18753,1,0.14177244901657104
18758,0,0.5728196501731873
18773,1,0.3988898992538452
18777,0,0.7259754538536072
18783,0,0.5727800130844116
18784,1,0.39166584610939026
18803,0,0.703392744064331
18807,0,0.7216473817825317
18809,0,0.7345021367073059
18815,1,0.2729085385799408
18817,1,0.22222746908664703
18818,0,0.6487635970115662
18819,1,0.12991635501384735
18825,0,0.7056472897529602
18827,0,0.6065316796302795
18840,0,0.7450365424156189
18843,0,0.6077079176902771
18847,0,0.5012426972389221
18851,0,0.7419840097427368
18852,1,0.3061957359313965
18858,0,0.7149965763092041
18859,0,0.5073432326316833
18864,0,0.734581708908081
18865,0,0.6057072281837463
18869,1,0.34086018800735474
18871,0,0.5970661640167236
18874,1,0.10601896792650223
18878,0,0.6661979556083679
18883,1,0.36064907908439636
18887,0,0.7572604417800903
18893,1,0.30725187063217163
18896,0,0.5445046424865723
18898,0,0.49572885036468506
18902,0,0.5191448330879211
18903,1,0.27383872866630554
18904,1,0.38532039523124695
18915,0,0.5654563903808594
18926,0,0.7177742123603821
18927,1,0.3283417224884033
18930,0,0.530421257019043
18934,0,0.6463130116462708
18938,1,0.4610913097858429
18941,0,0.7458536028862
18943,0,0.7401577830314636
18953,0,0.5717334151268005
18956,1,0.40371227264404297
18967,1,0.4490776062011719
18983,0,0.5030220746994019
18988,1,0.10012473911046982
19005,0,0.5683663487434387
19021,0,0.7267358303070068
19025,0,0.5285056233406067
19029,1,0.4276946783065796
19035,1,0.23818838596343994
19038,0,0.6117905378341675
19040,0,0.629186749458313
19042,1,0.09377045184373856
19054,0,0.6756465435028076
19055,0,0.5868790745735168
19066,0,0.5767506957054138
19077,0,0.540877640247345
19079,0,0.6921283602714539
19083,0,0.5204015374183655
19092,0,0.6306717991828918
19094,0,0.6644465327262878
19095,1,0.4499538540840149
19098,0,0.6443085074424744
19118,1,0.1812233030796051
19120,1,0.4828130304813385
19121,1,0.2525567412376404
19133,1,0.15904314815998077
19152,0,0.5330674648284912
19156,1,0.3664845824241638
19167,1,0.40202566981315613
19176,0,0.708848774433136
19183,0,0.4929710328578949
19184,1,0.3566596210002899
19196,0,0.5657207369804382
19200,0,0.750820517539978
19204,0,0.7595081925392151
19205,0,0.6806310415267944
19206,1,0.4107837378978729
19207,1,0.3600296676158905
19211,0,0.5817755460739136
19213,0,0.7257442474365234
19214,0,0.725109875202179
19232,0,0.7003706097602844
19236,0,0.5290812253952026
19239,0,0.5321550369262695
19261,0,0.735383927822113
19271,0,0.6032217741012573
19279,1,0.3382832705974579
19290,0,0.715916097164154
19303,0,0.6365854144096375
19304,0,0.574229896068573
19308,0,0.689131498336792
19312,0,0.5006387829780579
19314,1,0.32455191016197205
19315,0,0.7419461011886597
19321,0,0.7093045115470886
19329,0,0.745259165763855
19357,1,0.45546144247055054
19358,1,0.2430165559053421
19362,0,0.5002790093421936
19368,0,0.5829969644546509
19379,0,0.6583088040351868
19384,1,0.36384397745132446
19396,1,0.37268513441085815
19407,1,0.4146621525287628
19422,0,0.6780096292495728
19427,0,0.7383538484573364
19433,0,0.7109877467155457
19436,0,0.7177742123603821
19441,1,0.38387349247932434
19464,0,0.613193154335022
19469,0,0.7509611248970032
19474,0,0.7004354596138
19482,0,0.4997735321521759
19483,0,0.6760167479515076
19494,0,0.745961606502533
19497,1,0.4828130304813385
19498,0,0.6820290088653564
19500,1,0.19098380208015442
19501,1,0.44309887290000916
19509,1,0.4280747175216675
19523,0,0.5840807557106018
19530,0,0.5912193655967712
19534,1,0.48335856199264526
19536,0,0.6128740906715393
19538,1,0.3158775568008423
19543,0,0.5970854163169861
19550,0,0.7545355558395386
19552,0,0.7423361539840698
19553,0,0.6676657199859619
19554,0,0.6686010956764221
19555,0,0.582931637763977
19556,0,0.634893536567688
19559,0,0.745259165763855
19562,0,0.7170722484588623
19563,0,0.5261978507041931
19567,0,0.6636614203453064
19578,0,0.5088075399398804
19580,1,0.3423016667366028
19587,0,0.7490341067314148
19592,1,0.38982078433036804
19610,1,0.196536123752594
19611,1,0.31896212697029114
19615,0,0.7181153297424316
19616,0,0.7247926592826843
19629,1,0.24088215827941895
19638,0,0.5136554837226868
19640,0,0.7380613684654236
19645,0,0.5644180774688721
19646,0,0.6900606751441956
19656,0,0.5294141173362732
19659,0,0.7386762499809265
19664,1,0.24835042655467987
19667,0,0.671815037727356
19669,0,0.7476229071617126
19673,1,0.34233883023262024
19675,1,0.3349924087524414
19681,1,0.47541752457618713
19682,0,0.5323737859725952
19698,0,0.7585996985435486
19702,0,0.4945850074291229
19703,1,0.42282673716545105
19705,0,0.5183298587799072
19706,1,0.4839593172073364
19708,0,0.6890467405319214
19714,0,0.6462299227714539
19723,0,0.7311568260192871
19724,0,0.582543134689331
19728,0,0.6838226914405823
19730,0,0.7398144006729126
19734,0,0.7324413061141968
19741,1,0.30725187063217163
19748,0,0.6046385169029236
19749,0,0.5447694063186646
19750,0,0.5136234164237976
19755,0,0.6061047315597534
19765,1,0.3753519654273987
19767,1,0.30725187063217163
19771,1,0.31432482600212097
19779,1,0.226967915892601
19781,1,0.24778103828430176
19782,1,0.2002485692501068
19786,1,0.1052536889910698
19796,1,0.20713214576244354
19798,0,0.6587347388267517
19800,0,0.5856876373291016
19802,0,0.5117354393005371
19806,1,0.18732722103595734
19812,0,0.6937268972396851
19818,0,0.7014663815498352
19821,0,0.5814940929412842
19827,0,0.6838226914405823
19836,0,0.6636648774147034
19841,1,0.14305506646633148
19859,0,0.7367609143257141
19865,0,0.690717875957489
19866,0,0.6986478567123413
19869,1,0.17390970885753632
19876,0,0.5500317811965942
19893,1,0.3012307584285736
19903,0,0.5100651383399963
19907,1,0.37929269671440125
19938,1,0.2941906750202179
19940,1,0.3135495185852051
19941,0,0.6921283602714539
19942,1,0.42219969630241394
19963,0,0.49513521790504456
19983,1,0.2061862349510193
19990,0,0.6883882284164429
19991,1,0.3349924087524414
19992,0,0.7505789399147034
19999,1,0.44906237721443176
20006,0,0.4942268133163452
20017,1,0.4553501307964325
20028,0,0.7518989443778992
20031,0,0.5293076038360596
20034,0,0.7376956343650818
20040,0,0.5991650223731995
20043,0,0.698776364326477
20050,0,0.5658852458000183
20054,0,0.6518945097923279
20064,0,0.7595081925392151
20068,0,0.5891876816749573
20071,1,0.30298182368278503
20077,1,0.16598807275295258
20079,1,0.24855227768421173
20084,1,0.2239399254322052
20085,1,0.2945055067539215
20091,0,0.7029333710670471
20104,1,0.10522428900003433
20110,0,0.6831796765327454
20115,0,0.5811899304389954
20126,0,0.7489093542098999
20136,1,0.3290546238422394
20144,0,0.6887401938438416
20153,1,0.1441410928964615
20162,0,0.7007608413696289
20168,0,0.7023277878761292
20173,0,0.5245276689529419
20178,0,0.6986091732978821
20180,0,0.6583088040351868
20181,0,0.5672947764396667
20189,0,0.6964716911315918
20195,0,0.6122393608093262
20216,0,0.5779469013214111
20221,1,0.2560160756111145
20231,1,0.39778801798820496
20234,1,0.251405268907547
20235,1,0.2620055079460144
20236,1,0.35089653730392456
20239,0,0.7014663815498352
20245,0,0.6123009920120239
20252,0,0.706990122795105
20253,0,0.5763481855392456
20258,0,0.5561306476593018
20260,0,0.4998510181903839
20265,0,0.5462884902954102
20271,0,0.7177742123603821
20273,0,0.7222475409507751
20276,0,0.6611271500587463
20280,0,0.6793001890182495
20281,1,0.17240247130393982
20288,0,0.750579297542572
20289,0,0.6796380877494812
20300,1,0.407837837934494
20302,1,0.4886794090270996
20305,1,0.3642331063747406
20306,1,0.4030013978481293
20316,0,0.7237814664840698
20325,1,0.3091793358325958
20327,1,0.41118767857551575
20349,0,0.6882135272026062
20350,0,0.6569876670837402
20351,1,0.35006293654441833
20354,0,0.7056472897529602
20361,0,0.7450589537620544
20367,0,0.6531085968017578
20371,1,0.3501220941543579
20374,0,0.7180420160293579
20380,0,0.5505591630935669
20381,0,0.7024144530296326
20387,1,0.4118238389492035
20399,0,0.6778443455696106
20405,0,0.6759815216064453
20412,0,0.714910089969635
20418,0,0.60134124755859375
20423,0,0.6082209348678589
20427,0,0.680029034614563
20434,0,0.5726907849311829
20454,0,0.6826663017272949
20456,0,0.5309429168701172
20460,0,0.5519901514053345
20466,0,0.6838226914405823
20469,0,0.6880525946617126
20473,0,0.6570478677749634
20477,0,0.49538639187812805
20481,0,0.5727800130844116
20485,1,0.16630889475345612
20492,0,0.7256214618682861
20494,0,0.6443085074424744
20505,0,0.7553616762161255
20508,0,0.53307044506073
20510,0,0.613696813583374
20545,0,0.6745246052742004
20553,1,0.12949097156524658
20556,1,0.171702578663826
20584,1,0.33999961614608765
20587,1,0.15947628021240234
20590,0,0.6264516115188599
20605,0,0.5107578039169312
20607,1,0.35460424423217773
20610,0,0.7246372699737549
20617,1,0.10477112233638763
20626,0,0.5551843643188477
20644,0,0.5417699217796326
20645,0,0.6128153800964355
20649,0,0.6896747350692749
20651,1,0.2655957341194153
20664,0,0.5870704054832458
20671,1,0.25684797763824463
20672,0,0.7336103320121765
20673,0,0.6509169340133667
20675,0,0.7034673094749451
20678,1,0.22347702085971832
20681,0,0.7259226441383362
20689,1,0.4231497347354889
20700,1,0.29365837574005127
20703,0,0.7593379616737366
20711,0,0.6778817176818848
20722,0,0.5497727990150452
20724,0,0.6146478652954102
20727,0,0.7370977997779846
20728,1,0.23646095395088196
20733,1,0.1917327344417572
20739,1,0.16922913491725922
20748,0,0.5582578182220459
20760,0,0.7088636159896851
20772,0,0.6911004185676575
20775,0,0.5319947004318237
20779,0,0.610735297203064
20792,0,0.6695523858070374
20794,1,0.16598807275295258
20796,1,0.4317903518676758
20800,1,0.44309887290000916
20802,0,0.5678958892822266
20816,1,0.3950709104537964
20824,1,0.2729085385799408
20825,0,0.5530334115028381
20829,1,0.2663140892982483
20831,0,0.6993167996406555
20832,1,0.10987313091754913
20842,0,0.6898823976516724
20845,0,0.6102941036224365
20849,0,0.6699648499488831
20860,0,0.5804541110992432
20868,1,0.4201652705669403
20874,1,0.28368809819221497
20875,1,0.3138717710971832
20880,1,0.18849457800388336
20883,1,0.32186415791511536
20887,1,0.47981444001197815
20896,1,0.24195003509521484
20907,1,0.418655127286911
20908,1,0.36699897050857544
20911,0,0.6857096552848816
20912,0,0.509226381778717
20931,0,0.5358356237411499
20934,1,0.4065153896808624
20936,0,0.7548736929893494
20937,0,0.6139281392097473
20944,0,0.6965862512588501
20947,0,0.7264747023582458
20952,1,0.21295416355133057
20953,0,0.5986098647117615
20955,1,0.2560160756111145
20958,1,0.3818836808204651
20968,0,0.5868790745735168
20970,1,0.20168863236904144
20974,1,0.4537150263786316
20983,1,0.30309516191482544
20986,1,0.2363545447587967
20995,1,0.26647818088531494
20998,0,0.7177742123603821
21007,1,0.3177947998046875
21009,0,0.607015073299408
21020,0,0.6130281090736389
21021,0,0.5507168173789978
21027,0,0.6141705513000488
21028,1,0.4301550090312958
21033,0,0.7346932291984558
21038,1,0.1405441015958786
21039,0,0.5727800130844116
21053,0,0.7015489935874939
21054,0,0.6706368327140808
21060,1,0.2768101692199707
21068,1,0.2993265390396118
21077,1,0.41029447317123413
21079,0,0.7072039842605591
21089,0,0.6890467405319214
21092,0,0.6776608824729919
21109,0,0.6717933416366577
21117,0,0.6409905552864075
21118,0,0.5497727990150452
21122,0,0.640002429485321
21125,1,0.17081999778747559
21130,1,0.44105106592178345
21134,0,0.5212813019752502
21137,1,0.26372095942497253
21145,0,0.7475501298904419
21154,1,0.4252576529979706
21158,0,0.5533627271652222
21159,0,0.6836571097373962
21168,1,0.10472234338521957
21169,0,0.5491770505905151
21170,0,0.7337333559989929
21172,0,0.6706632971763611
21174,0,0.7401577830314636
21178,0,0.5599492788314819
21179,1,0.4781990349292755
21184,0,0.761451780796051
21185,0,0.6901630759239197
21189,1,0.37606316804885864
21194,0,0.7155797481536865
21198,1,0.2574046552181244
21203,1,0.4404751658439636
21208,0,0.5245842933654785
21211,0,0.6533492803573608
21214,0,0.5465785264968872
21215,0,0.6070423126220703
21218,0,0.7100970149040222
21219,0,0.7102471590042114
21220,0,0.5676788091659546
21230,1,0.23787559568881989
21237,0,0.6123532056808472
21239,0,0.6785359978675842
21248,0,0.4973580837249756
21252,0,0.634893536567688
21260,1,0.36161741614341736
21261,0,0.6865571737289429
21262,0,0.7290138006210327
21263,0,0.6592937707901001
21264,0,0.6409905552864075
21282,0,0.5047337412834167
21292,1,0.2786315977573395
21296,1,0.34493768215179443
21301,0,0.6993186473846436
21302,0,0.7041612267494202
21303,0,0.5468513369560242
21311,0,0.6705135703086853
21315,0,0.6686795949935913
21323,0,0.7074270844459534
21335,0,0.605528712272644
21336,1,0.31493788957595825
21338,0,0.515072226524353
21345,1,0.24363750219345093
21351,0,0.7398276925086975
21353,0,0.5220482349395752
21354,0,0.5838021636009216
21359,0,0.614408552646637
21364,1,0.2876114547252655
21365,0,0.5700875520706177
21373,1,0.406891405582428
21374,0,0.7279868721961975
21396,0,0.5626270174980164
21397,1,0.4572000503540039
21408,1,0.22966371476650238
21416,0,0.6306717991828918
21421,1,0.32223284244537354
21425,1,0.22968114912509918
21426,0,0.5613709688186646
21429,0,0.7281712889671326
21445,0,0.6680293679237366
21447,0,0.6773000359535217
21459,0,0.72383052110672
21468,1,0.40843531489372253
21472,0,0.7258883714675903
21475,0,0.5759389400482178
21483,0,0.6622061133384705
21484,1,0.3846436142921448
21491,1,0.3771580457687378
21496,1,0.32754766941070557
21499,0,0.6900606751441956
21501,1,0.2323082536458969
21504,0,0.6512714624404907
21505,1,0.24545669555664063
21506,0,0.6756465435028076
21508,0,0.6911004185676575
21510,0,0.7245103716850281
21513,1,0.44750869274139404
21519,0,0.5471140742301941
21524,1,0.2760083079338074
21526,1,0.27420634031295776
21529,1,0.3944711983203888
21530,1,0.4557741582393646
21541,0,0.7373060584068298
21544,1,0.4552338123321533
21550,1,0.23423579335212708
21554,0,0.6346414089202881
21555,1,0.23287533223628998
21561,0,0.5223684906959534
21567,1,0.23489251732826233
21572,1,0.4281783699989319
21574,0,0.5494001507759094
21578,0,0.5592731237411499
21579,0,0.7537986040115356
21586,1,0.454181045293808
21589,0,0.5822150111198425
21592,1,0.37481632828712463
21596,0,0.6443085074424744
21601,0,0.561093807220459
21606,0,0.7152049541473389
21607,0,0.6900606751441956
21608,0,0.7012882828712463
21609,0,0.5670689940452576
21612,1,0.3604488968849182
21616,0,0.699643611907959
21617,0,0.6383068561553955
21618,1,0.32480302453041077
21619,1,0.2276579588651657
21620,0,0.7263115644454956
21624,0,0.7336103320121765
21625,0,0.7345021367073059
21627,1,0.4872440993785858
21628,0,0.7298590540885925
21631,0,0.680029034614563
21634,0,0.5541889071464539
21637,1,0.2430165559053421
21641,0,0.6858855485916138
21642,1,0.4312015473842621
21643,0,0.6699336171150208
21645,0,0.6985037922859192
21648,0,0.7336103320121765
21653,0,0.6684030294418335
21659,0,0.7469842433929443
21664,0,0.7549695372581482
21669,0,0.7321873307228088
21671,0,0.7322421073913574
21680,1,0.10488253831863403
21684,1,0.24499648809432983
21686,0,0.7214103937149048
21693,1,0.316548615694046
21704,1,0.3017522990703583
21707,0,0.5125278234481812
21713,1,0.4839824140071869
21717,0,0.524941086769104
21720,0,0.5016676187515259
21723,0,0.6812847852706909
21732,0,0.7402061223983765
21736,1,0.1753031611442566
21745,1,0.38148829340934753
21748,0,0.6027641296386719
21757,0,0.6777896881103516
21758,0,0.5218479037284851
21769,1,0.23899216949939728
21772,0,0.6017299890518188
21789,0,0.6510612368583679
21791,0,0.7279450297355652
21793,0,0.6576073169708252
21799,0,0.6784543991088867
21806,1,0.22678503394126892
21811,1,0.4839824140071869
21812,1,0.1723695993423462
21817,1,0.36510029435157776
21821,0,0.5963639616966248
21841,0,0.6964669227600098
21843,0,0.5753433108329773
21845,1,0.3802105784416199
21846,1,0.23132215440273285
21847,0,0.717044472694397
21850,0,0.7087321877479553
21851,0,0.7476229071617126
21853,0,0.515072226524353
21854,0,0.742357075214386
21855,0,0.6173053979873657
21859,0,0.5951928496360779
21862,0,0.5840462446212769
21874,1,0.3232106864452362
21879,0,0.5086860060691833
21883,0,0.752266526222229
21890,1,0.2966691255569458
21891,1,0.40546008944511414
21893,0,0.6790875792503357
21896,0,0.5169559121131897
21903,1,0.3258166015148163
21911,0,0.5453300476074219
21926,0,0.5346104502677917
21928,0,0.6185169816017151
21934,0,0.5733993649482727
21935,1,0.489825963973999
21940,0,0.702659547328949
21941,0,0.7257442474365234
21942,0,0.6436722874641418
21946,0,0.6454787254333496
21947,0,0.745603084564209
21949,1,0.3406907618045807
21950,1,0.4169130027294159
21955,0,0.5752469897270203
21961,0,0.6040617823600769
21981,0,0.7358530163764954
21994,1,0.37297821044921875
22002,1,0.2685501277446747
22016,0,0.7164207696914673
22036,0,0.5819058418273926
22038,0,0.5809129476547241
22039,0,0.5670531988143921
22042,0,0.7278102040290833
22043,0,0.5533627271652222
22045,0,0.6729112267494202
22046,0,0.5103707313537598
22060,0,0.7416110634803772
22061,0,0.5922836661338806
22069,0,0.6117905378341675
22074,1,0.23124897480010986
22080,1,0.4432794153690338
22083,0,0.5887976288795471
22090,0,0.7340666055679321
22091,0,0.5421470403671265
22093,1,0.1432613730430603
22094,0,0.5088075399398804
22101,0,0.7177742123603821
22124,1,0.28182661533355713
22138,0,0.7141023278236389
22149,1,0.38142475485801697
22158,0,0.7191506028175354
22159,0,0.599876344203949
22160,1,0.17649942636489868
22165,1,0.21402892470359802
22175,0,0.7559757828712463
22177,0,0.5047337412834167
22188,1,0.42290234565734863
22200,0,0.7579196095466614
22212,1,0.32441481947898865
22214,0,0.7076576352119446
22216,0,0.5654563903808594
22217,0,0.5100124478340149
22228,1,0.41911232471466064
22240,1,0.23925000429153442
22246,1,0.23830273747444153
22254,0,0.5319947004318237
22260,1,0.410598486661911
22261,1,0.24215614795684814
22264,1,0.43918365240097046
22266,0,0.6786011457443237
22268,1,0.43745043873786926
22269,1,0.31432482600212097
22272,0,0.6715734004974365
22286,0,0.691129207611084
22288,0,0.6687885522842407
22292,0,0.5444594621658325
22302,0,0.6984829306602478
22306,1,0.48577407002449036
22307,0,0.708734393119812
22310,0,0.7413175106048584
22311,0,0.7402002811431885
22314,0,0.6543307304382324
22323,0,0.7005713582038879
22333,0,0.5415847897529602
22339,0,0.6166672110557556
22345,0,0.6792907118797302
22352,0,0.6819695234298706
22363,1,0.24215614795684814
22364,0,0.5180253982543945
22368,1,0.2658959925174713
22374,0,0.6983612775802612
22387,0,0.71583092212677
22396,1,0.16351456940174103
22412,0,0.6747497320175171
22425,1,0.32223284244537354
22430,1,0.47486254572868347
22433,0,0.7070621848106384
22435,0,0.5879406929016113
22436,1,0.4439186155796051
22439,0,0.6115404963493347
22441,0,0.498568058013916
22452,0,0.6241488456726074
22454,1,0.3938797116279602
22455,1,0.2754800021648407
22458,1,0.4051785469055176
22461,0,0.6749124526977539
22466,0,0.6997275352478027
22472,0,0.7117705941200256
22474,1,0.17633913457393646
22475,1,0.2808569073677063
22478,0,0.7222475409507751
22484,0,0.4997349679470062
22485,1,0.4839824140071869
22488,0,0.5694438815116882
22489,0,0.5507168173789978
22491,0,0.6820290088653564
22494,0,0.5259436368942261
22500,1,0.3683805465698242
22507,1,0.24542951583862305
22509,1,0.21397759020328522
22516,1,0.3630816340446472
22529,0,0.6801237463951111
22534,1,0.3602428138256073
22536,0,0.498568058013916
22539,1,0.24215614795684814
22547,0,0.526518702507019
22559,1,0.42090141773223877
22563,1,0.2520679533481598
22567,0,0.5880655646324158
22571,1,0.2774589955806732
22575,0,0.6462299227714539
22578,1,0.25734198093414307
22580,0,0.708640456199646
22587,1,0.39664095640182495
22592,0,0.6142054796218872
22593,0,0.512477457523346
22597,0,0.7373501062393188
22601,1,0.23112793266773224
22603,0,0.6075701713562012
22613,0,0.7523404359817505
22631,1,0.38440534472465515
22633,0,0.7242705225944519
22639,0,0.7590542435646057
22642,0,0.7088920474052429
22653,1,0.3283417224884033
22657,0,0.5531681776046753
22662,0,0.7243792414665222
22667,1,0.3976370692253113
22669,1,0.14095574617385864
22682,0,0.7110937833786011
22687,0,0.507430911064148
22689,0,0.610276460647583
22691,0,0.7514537572860718
22697,0,0.7505789399147034
22703,0,0.6462299227714539
22712,0,0.6647424101829529
22716,1,0.2993798851966858
22719,1,0.4828130304813385
22720,0,0.6900606751441956
22731,0,0.7301287055015564
22733,1,0.44987601041793823
22735,0,0.6593933701515198
22738,1,0.41313064098358154
